"tenant_id","ip_id","inventory_id","last_modification","observaciones","product_id","stock"
"plazavea","inventory_50796#product_59487","inventory_50796","2024-12-02T08:53:35.631002","Producto agregado al inventario Mills LLC.","product_59487","2874"
"plazavea","inventory_50796#product_94977","inventory_50796","2024-12-02T08:52:48.215550","Producto agregado al inventario Mills LLC.","product_94977","3693"
"plazavea","inventory_5084#product_81431","inventory_5084","2024-12-02T08:53:50.714366","Producto agregado al inventario Kaufman-Cruz.","product_81431","3487"
"plazavea","inventory_50856#product_17141","inventory_50856","2024-12-02T08:52:31.532875","Producto agregado al inventario Lawson-Turner.","product_17141","3843"
"plazavea","inventory_50856#product_98071","inventory_50856","2024-12-02T08:52:32.826798","Producto agregado al inventario Lawson-Turner.","product_98071","1937"
"plazavea","inventory_50876#product_72329","inventory_50876","2024-12-02T08:52:36.911537","""Producto agregado al inventario Weber, Johnson and Rivera.""","product_72329","42"
"plazavea","inventory_50879#product_93508","inventory_50879","2024-12-02T08:52:58.031585","Producto agregado al inventario Taylor-Smith.","product_93508","249"
"plazavea","inventory_50968#product_43128","inventory_50968","2024-12-02T08:53:01.798051","Producto agregado al inventario Black-Boyle.","product_43128","4467"
"plazavea","inventory_50968#product_6395","inventory_50968","2024-12-02T08:53:41.694333","Producto agregado al inventario Black-Boyle.","product_6395","5829"
"plazavea","inventory_51012#product_20283","inventory_51012","2024-12-02T08:53:17.082370","""Producto agregado al inventario Cochran, Knight and Wolf.""","product_20283","3578"
"plazavea","inventory_51012#product_68816","inventory_51012","2024-12-02T08:53:02.345896","""Producto agregado al inventario Cochran, Knight and Wolf.""","product_68816","15"
"plazavea","inventory_51012#product_82433","inventory_51012","2024-12-02T08:53:38.185476","""Producto agregado al inventario Cochran, Knight and Wolf.""","product_82433","227"
"plazavea","inventory_51019#product_12836","inventory_51019","2024-12-02T08:53:03.960253","""Producto agregado al inventario Boyer, Soto and Trujillo.""","product_12836","1495"
"plazavea","inventory_51187#product_30529","inventory_51187","2024-12-02T08:52:55.163029","Producto agregado al inventario Sims-Smith.","product_30529","1309"
"plazavea","inventory_512#product_36694","inventory_512","2024-12-02T08:53:44.141660","Producto agregado al inventario Williams-Escobar.","product_36694","411"
"plazavea","inventory_512#product_39224","inventory_512","2024-12-02T08:52:35.737790","Producto agregado al inventario Williams-Escobar.","product_39224","418"
"plazavea","inventory_512#product_53722","inventory_512","2024-12-02T08:53:04.305658","Producto agregado al inventario Williams-Escobar.","product_53722","2432"
"plazavea","inventory_51222#product_26929","inventory_51222","2024-12-02T08:53:10.549083","Producto agregado al inventario Rogers-Matthews.","product_26929","521"
"plazavea","inventory_51266#product_51707","inventory_51266","2024-12-02T08:53:22.716482","Producto agregado al inventario Boone-Newman.","product_51707","657"
"plazavea","inventory_51266#product_76806","inventory_51266","2024-12-02T08:52:33.734000","Producto agregado al inventario Boone-Newman.","product_76806","4414"
"plazavea","inventory_51276#product_46988","inventory_51276","2024-12-02T08:52:55.017870","Producto agregado al inventario Allen-Patterson.","product_46988","2277"
"plazavea","inventory_51276#product_60641","inventory_51276","2024-12-02T08:53:10.882591","Producto agregado al inventario Allen-Patterson.","product_60641","6004"
"plazavea","inventory_51316#product_61223","inventory_51316","2024-12-02T08:52:37.877255","Producto agregado al inventario Walton-Pitts.","product_61223","3547"
"plazavea","inventory_51354#product_60168","inventory_51354","2024-12-02T08:52:53.561580","Producto agregado al inventario Moore-Anderson.","product_60168","927"
"plazavea","inventory_51368#product_20189","inventory_51368","2024-12-02T08:52:20.820368","""Producto agregado al inventario Maynard, Miller and Gardner.""","product_20189","4008"
"plazavea","inventory_51368#product_83402","inventory_51368","2024-12-02T08:52:21.241833","""Producto agregado al inventario Maynard, Miller and Gardner.""","product_83402","1624"
"plazavea","inventory_51370#product_24560","inventory_51370","2024-12-02T08:52:47.726390","Producto agregado al inventario Hull-Li.","product_24560","852"
"plazavea","inventory_51370#product_64297","inventory_51370","2024-12-02T08:53:43.740328","Producto agregado al inventario Hull-Li.","product_64297","5959"
"plazavea","inventory_51464#product_80379","inventory_51464","2024-12-02T08:52:30.185062","Producto agregado al inventario Torres-Roy.","product_80379","5488"
"plazavea","inventory_5156#product_52344","inventory_5156","2024-12-02T08:53:52.133838","""Producto agregado al inventario Cannon, Day and Ross.""","product_52344","2580"
"plazavea","inventory_51565#product_92245","inventory_51565","2024-12-02T08:53:54.372996","Producto agregado al inventario Chandler-Rodgers.","product_92245","1308"
"plazavea","inventory_51612#product_49969","inventory_51612","2024-12-02T08:53:39.913325","""Producto agregado al inventario Jordan, Guerra and Mckenzie.""","product_49969","5586"
"plazavea","inventory_51612#product_86635","inventory_51612","2024-12-02T08:53:08.566470","""Producto agregado al inventario Jordan, Guerra and Mckenzie.""","product_86635","297"
"plazavea","inventory_51660#product_69839","inventory_51660","2024-12-02T08:52:54.817255","Producto agregado al inventario Alvarez PLC.","product_69839","5302"
"plazavea","inventory_51672#product_50145","inventory_51672","2024-12-02T08:53:21.877746","Producto agregado al inventario Smith-Vega.","product_50145","2388"
"plazavea","inventory_51683#product_88255","inventory_51683","2024-12-02T08:52:39.626292","""Producto agregado al inventario Vasquez, Jacobs and Harris.""","product_88255","2029"
"plazavea","inventory_51717#product_2914","inventory_51717","2024-12-02T08:53:06.586111","Producto agregado al inventario Mitchell-Miller.","product_2914","6017"
"plazavea","inventory_51717#product_87447","inventory_51717","2024-12-02T08:52:34.908267","Producto agregado al inventario Mitchell-Miller.","product_87447","2563"
"plazavea","inventory_51723#product_90834","inventory_51723","2024-12-02T08:53:14.984141","Producto agregado al inventario Peters and Sons.","product_90834","7063"
"plazavea","inventory_51760#product_52344","inventory_51760","2024-12-02T08:53:22.102382","""Producto agregado al inventario King, Wang and Hernandez.""","product_52344","523"
"plazavea","inventory_51795#product_14189","inventory_51795","2024-12-02T08:52:49.124736","Producto agregado al inventario Caldwell Ltd.","product_14189","6941"
"plazavea","inventory_51817#product_11802","inventory_51817","2024-12-02T08:53:30.411112","Producto agregado al inventario Williams-Montoya.","product_11802","5316"
"plazavea","inventory_51873#product_12096","inventory_51873","2024-12-02T08:53:14.104729","Producto agregado al inventario Matthews PLC.","product_12096","3545"
"plazavea","inventory_51873#product_12756","inventory_51873","2024-12-02T08:53:08.559397","Producto agregado al inventario Matthews PLC.","product_12756","8692"
"plazavea","inventory_51882#product_3660","inventory_51882","2024-12-02T08:53:44.695238","Producto agregado al inventario Sanchez Inc.","product_3660","1135"
"plazavea","inventory_51882#product_84995","inventory_51882","2024-12-02T08:52:39.362422","Producto agregado al inventario Sanchez Inc.","product_84995","3759"
"plazavea","inventory_51882#product_92957","inventory_51882","2024-12-02T08:53:36.491883","Producto agregado al inventario Sanchez Inc.","product_92957","498"
"plazavea","inventory_51900#product_12830","inventory_51900","2024-12-02T08:53:36.646096","Producto agregado al inventario Rogers-Singh.","product_12830","3190"
"plazavea","inventory_51929#product_65636","inventory_51929","2024-12-02T08:52:47.038818","Producto agregado al inventario Haynes LLC.","product_65636","7620"
"plazavea","inventory_51929#product_71662","inventory_51929","2024-12-02T08:53:09.408151","Producto agregado al inventario Haynes LLC.","product_71662","719"
"plazavea","inventory_52003#product_39738","inventory_52003","2024-12-02T08:52:52.027853","Producto agregado al inventario Stanton Group.","product_39738","450"
"plazavea","inventory_52003#product_65256","inventory_52003","2024-12-02T08:53:09.847124","Producto agregado al inventario Stanton Group.","product_65256","303"
"plazavea","inventory_52013#product_39083","inventory_52013","2024-12-02T08:52:43.737541","""Producto agregado al inventario Marquez, Jones and Ray.""","product_39083","1119"
"plazavea","inventory_52013#product_52744","inventory_52013","2024-12-02T08:53:10.730534","""Producto agregado al inventario Marquez, Jones and Ray.""","product_52744","1696"
"plazavea","inventory_52013#product_8698","inventory_52013","2024-12-02T08:52:39.787832","""Producto agregado al inventario Marquez, Jones and Ray.""","product_8698","1349"
"plazavea","inventory_52029#product_47508","inventory_52029","2024-12-02T08:53:53.314927","Producto agregado al inventario Robbins-Grimes.","product_47508","468"
"plazavea","inventory_52073#product_53935","inventory_52073","2024-12-02T08:53:45.750199","""Producto agregado al inventario Mills, Burns and Hernandez.""","product_53935","653"
"plazavea","inventory_52073#product_69030","inventory_52073","2024-12-02T08:53:42.753918","""Producto agregado al inventario Mills, Burns and Hernandez.""","product_69030","1037"
"plazavea","inventory_52086#product_28232","inventory_52086","2024-12-02T08:52:53.800082","""Producto agregado al inventario Lopez, Nelson and Cameron.""","product_28232","1838"
"plazavea","inventory_52098#product_53838","inventory_52098","2024-12-02T08:52:31.585807","Producto agregado al inventario Perry-Murphy.","product_53838","532"
"plazavea","inventory_52118#product_39446","inventory_52118","2024-12-02T08:49:19.846148","Producto agregado al inventario Reynolds-Henderson.","product_39446","3523"
"plazavea","inventory_52170#product_37162","inventory_52170","2024-12-02T08:53:12.338101","Producto agregado al inventario Smith-Burke.","product_37162","3152"
"plazavea","inventory_52170#product_62737","inventory_52170","2024-12-02T08:53:34.974673","Producto agregado al inventario Smith-Burke.","product_62737","3200"
"plazavea","inventory_52173#product_32499","inventory_52173","2024-12-02T08:52:53.156968","""Producto agregado al inventario Sanchez, Smith and Brown.""","product_32499","124"
"plazavea","inventory_52173#product_40317","inventory_52173","2024-12-02T08:52:41.708161","""Producto agregado al inventario Sanchez, Smith and Brown.""","product_40317","46"
"plazavea","inventory_522#product_53754","inventory_522","2024-12-02T08:52:52.222456","""Producto agregado al inventario Ramsey, Rodriguez and Jenkins.""","product_53754","7448"
"plazavea","inventory_52212#product_95615","inventory_52212","2024-12-02T08:52:43.327474","Producto agregado al inventario Johnson-Smith.","product_95615","16"
"plazavea","inventory_52264#product_25639","inventory_52264","2024-12-02T08:52:39.529028","""Producto agregado al inventario Ramirez, Smith and Flowers.""","product_25639","2071"
"plazavea","inventory_52274#product_52706","inventory_52274","2024-12-02T08:53:03.402188","Producto agregado al inventario Conway LLC.","product_52706","161"
"plazavea","inventory_52283#product_12725","inventory_52283","2024-12-02T08:52:27.617475","""Producto agregado al inventario Oconnor, Clark and Miller.""","product_12725","2298"
"plazavea","inventory_52297#product_25193","inventory_52297","2024-12-02T08:53:04.975098","Producto agregado al inventario Medina and Sons.","product_25193","5181"
"plazavea","inventory_52348#product_11108","inventory_52348","2024-12-02T08:53:07.101051","Producto agregado al inventario Roy-Cross.","product_11108","6449"
"plazavea","inventory_52348#product_41281","inventory_52348","2024-12-02T08:53:04.982607","Producto agregado al inventario Roy-Cross.","product_41281","2550"
"plazavea","inventory_52348#product_66475","inventory_52348","2024-12-02T08:53:31.925807","Producto agregado al inventario Roy-Cross.","product_66475","5999"
"plazavea","inventory_52357#product_50733","inventory_52357","2024-12-02T08:53:17.946126","Producto agregado al inventario Reed-Mueller.","product_50733","650"
"plazavea","inventory_52357#product_63248","inventory_52357","2024-12-02T08:52:44.420341","Producto agregado al inventario Reed-Mueller.","product_63248","355"
"plazavea","inventory_52357#product_68961","inventory_52357","2024-12-02T08:53:13.160383","Producto agregado al inventario Reed-Mueller.","product_68961","1351"
